t|uc_0|ud|m|x_0|x_1|x_2|h_0|h_1|h_2|h_3|h_4|yc_0|yc_1|yd
105300|3.5e-05|no|Nom2|3.1049577855087054|1.8785071527022603|1.9076230817333113|0.712634398187413|0.6511104909898571|0.6514593804988654|0.003503847150940098|0.003503847150940098|3.0764355821472416|106.24240924216606|no
105360|3.5e-05|no|Nom2|3.2408346223298543|1.815816440006632|1.8378833295839596|0.712921620154307|0.6513197619077096|0.6516684421458002|0.0035058401412527695|0.0035058401412527695|3.2248471681939033|106.21274025309438|no
105420|3.5e-05|no|Nom2|3.3785709917582905|1.7459894773734443|1.7718746393352816|0.7132085550427972|0.6515289073006727|0.6518773783933703|0.0035078331275795183|0.0035078331275795183|3.3971564363179296|106.08445675804039|no
105480|3.5e-05|no|Nom2|3.5155131727902966|1.6808333580943584|1.7087822179448862|0.7134952031398186|0.6517379272440387|0.6520861893167931|0.0035098261099202333|0.0035098261099202333|3.528675746212348|106.07816764145942|no
105540|3.5e-05|no|Nom2|3.650978467786514|1.6196321020167685|1.6443104840909137|0.7137815647320191|0.6519468218130546|0.6522948749912401|0.0035118190882750255|0.0035118190882750255|3.631540910795197|106.49771894405663|no
105600|3.5e-05|no|Nom2|3.7913703223115554|1.5564120845535716|1.5786075197953724|0.7140676401057606|0.6521555910829229|0.6525034354918383|0.003513812062643895|0.003513812062643895|3.8003177290258883|106.43038921446276|no
105660|3.5e-05|no|Nom2|3.928643176949462|1.4928961583158749|1.5147216104236838|0.7143534295471183|0.6523642351288|0.6527118708936697|0.003515805033026842|0.003515805033026842|3.93315940091125|106.57054724755518|no
105720|3.5e-05|no|Nom2|4.0636301779518345|1.4374810698711904|1.451166079589082|0.7146389333418819|0.6525727540257982|0.6529201812717708|0.003517797999423755|0.003517797999423755|4.046091039529971|107.29275085662539|no
105780|3.5e-05|no|Nom2|4.19979170742651|1.3747140314508768|1.3958010355182298|0.7149241517755549|0.6527811478489839|0.6531283667011334|0.0035197909618347456|0.0035197909618347456|4.195353806806894|107.60043377547781|no
105840|3.5e-05|no|Nom2|4.334828887660188|1.315024492496675|1.3397602168247853|0.7152090851333561|0.6529894166733792|0.6533364272567043|0.0035217839202598133|0.0035217839202598133|4.337590532511421|107.33571844545388|no
105900|3.5e-05|no|Nom2|4.467998866278809|1.2670025253524024|1.278044335368205|0.7154937337002186|0.6531975605739607|0.6535443630133853|0.0035237768746990694|0.0035237768746990694|4.483298183588681|107.99801229660754|no
105960|3.5e-05|no|Nom2|4.601249678456582|1.2082871994677409|1.2267457862293216|0.715778097760791|0.6534055796256604|0.6537521740460331|0.0035257698251524028|0.0035257698251524028|4.613031721013975|108.03152452548419|no
106020|3.5e-05|no|Nom2|4.733408329233157|1.1551207028474229|1.170229917141309|0.7160621775994376|0.6536134739033648|0.6539598604294599|0.0035277627716198134|0.0035277627716198134|4.770637887079885|108.69334632121394|no
